Sortierung,Ebene,Landesverband / Schule,Geschäftsstelle,Ortsverband,Kürzel,Gründungsdatum,Name 1,Name 2,Strasse,PLZ,Ort,Länge,Breite,Bundesland,Regierungsbezirk,Kreis
1,OV,Bayern,Mühldorf,Ergolding,OERG,01.04.1988,Der Ortsbeauftragte für Ergolding,,Hütwiesstraße 2-4,84030,Ergolding,12.175014,48.572862,Bayern,Niederbayern,Landshut
1,OV,Bayern,Mühldorf,Landshut,OLHT,24.10.1952,Der Ortsbeauftragte für Landshut,,Alte Regensburger Straße 16,84030,Landshut,12.160275,48.54884,Bayern,Niederbayern,Landshut
1,OV,Bayern,Mühldorf,Mühldorf,OMDF,15.10.1952,Der Ortsbeauftragte für Mühldorf,,Färberstraße 13,84453,Mühldorf,12.504246,48.247446,Bayern,Oberbayern,Mühldorf a. Inn
1,OV,Bayern,Mühldorf,Simbach,OSIM,23.03.1953,Der Ortsbeauftragte für Simbach,,Austraße 21,84359,Simbach,13.035051,48.26535,Bayern,Niederbayern,Rottal-Inn
1,OV,Bayern,Mühldorf,Traunreut,OTRA,01.04.1972,Der Ortsbeauftragte für Traunreut,,Berndlring 8,83352,Altenmarkt a.d. Alz,12.54212,47.98638,Bayern,Oberbayern,Traunstein
1,OV,Bayern,Mühldorf,Traunstein,OTST,17.07.1952,Der Ortsbeauftragte für Traunstein,,Scheibenstraße 19 C,83278,Traunstein,12.652587,47.870983,Bayern,Oberbayern,Traunstein
1,OV,Bayern,München,Augsburg,OAUG,20.11.1951,Der Ortsbeauftragte für Augsburg,,Depotstraße 11,86199,Augsburg,10.883266,48.349936,Bayern,Schwaben,Augsburg
1,OV,Bayern,München,Dachau,ODAH,01.06.1969,Der Ortsbeauftragte für Dachau,,Neufeldstraße 4,85232,Bergkirchen,11.394612,48.250874,Bayern,Oberbayern,Dachau
1,OV,Bayern,München,Freising,OFSI,14.02.1953,Der Ortsbeauftragte für Freising,,Sondermüllerweg 12,85354,Freising,11.747567,48.398539,Bayern,Oberbayern,Freising
1,OV,Bayern,München,Friedberg,OFRI,04.10.1972,Der Ortsbeauftragte für Friedberg,,Afrastraße 65 h,86316,Friedberg,10.975922,48.348408,Bayern,Schwaben,Aichach-Friedberg
1,OV,Bayern,München,Fürstenfeldbruck,OFFB,21.03.1953,Der Ortsbeauftragte für Fürstenfeldbruck,,Am Hardtanger 3,82256,Fürstenfeldbruck,11.250602,48.194554,Bayern,Oberbayern,Fürstenfeldbruck
1,OV,Bayern,München,Markt Schwaben,OMAS,27.08.1968,Der Ortsbeauftragte für Markt Schwaben,,Hanslmühle 1,85570,Markt Schwaben,11.881623,48.194828,Bayern,Oberbayern,Ebersberg
1,OV,Bayern,München,München-Land,OMUL,01.07.1974,Der Ortsbeauftragte für München-Land,,Vockestraße 40,85540,Haar,11.742033,48.110583,Bayern,Oberbayern,München
1,OV,Bayern,München,München-Mitte,OMUM,01.01.1952,Der Ortsbeauftragte für München-Mitte,,Schleißheimer Str. 387,80935,München,11.562223,48.198629,Bayern,Oberbayern,München
1,OV,Bayern,München,München-Ost,OMUO,01.01.1952,Der Ortsbeauftragte für München-Ost,,Unterbibergerstraße 5,81737,München,11.628619,48.093372,Bayern,Oberbayern,München
1,OV,Bayern,München,München-West,OMUW,01.01.1952,Der Ortsbeauftragte für München-West,,Ubostraße 7,81245,München,11.41376,48.156825,Bayern,Oberbayern,München
1,OV,Bayern,München,Schwabmünchen,OSWM,17.04.1973,Der Ortsbeauftragte für Schwabmünchen,,Augsburgerstraße 59,86830,Schwabmünchen,10.753511,48.193599,Bayern,Schwaben,Augsburg
1,OV,Bayern,Nürnberg,Ansbach,OANS,01.05.1953,Der Ortsbeauftragte für Ansbach,,Industriestraße 22,91522,Ansbach,10.61129,49.291571,Bayern,Mittelfranken,Ansbach
1,OV,Bayern,Nürnberg,Baiersdorf,OBAI,01.01.1953,Der Ortsbeauftragte für Baiersdorf,,Königsbergerstraße 32,91083,Baiersdorf,11.042035,49.666424,Bayern,Mittelfranken,Erlangen-Höchstadt
1,OV,Bayern,Nürnberg,Dinkelsbühl,ODIN,20.05.1953,Der Ortsbeauftragte für Dinkelsbühl,,Breslauer Straße 8,91550,Dinkelsbühl,10.338926,49.067162,Bayern,Mittelfranken,Ansbach
1,OV,Bayern,Nürnberg,Erlangen,OERL,26.08.1952,Der Ortsbeauftragte für Erlangen,,Zimmermannsgasse 14,91058,Erlangen,10.98906,49.572821,Bayern,Mittelfranken,Erlangen
1,OV,Bayern,Nürnberg,Feuchtwangen,OFEU,01.08.1969,Der Ortsbeauftragte für Feuchtwangen,,Banzenweiler 24,91555,Feuchtwangen,10.310024,49.196053,Bayern,Mittelfranken,Ansbach
1,OV,Bayern,Nürnberg,Fürth,OFUE,10.01.1953,Der Ortsbeauftragte für Fürth,,Mainstraße 43,90768,Fürth,10.952168,49.502986,Bayern,Mittelfranken,Fürth
1,OV,Bayern,Nürnberg,Neustadt a.d.A.,ONDA,01.11.1953,Der Ortsbeauftragte für Neustadt,,Robert-Bosch-Straße 18,91413,Neustadt a.d. Aisch,10.639518,49.581634,Bayern,Mittelfranken,Neustadt a.d.Aisch-Bad Windshe
1,OV,Bayern,Nürnberg,Nürnberg,ONNS,01.07.1950,Der Ortsbeauftragte für Nürnberg,,Tillypark 200,90431,Nürnberg,11.034308,49.435229,Bayern,Mittelfranken,Nürnberg
1,OV,Bayern,Nürnberg,Rothenburg,ORTH,03.10.1953,Der Ortsbeauftragte für Rothenburg,,Laiblestraße 26,91541,Rothenburg,10.189792,49.382529,Bayern,Mittelfranken,Ansbach
1,OV,Bayern,Nürnberg,Schwabach,OSWA,23.02.1953,Der Ortsbeauftragte für Schwabach,,Roßtaler Straße 13,91126,Schwabach,11.013657,49.338891,Bayern,Mittelfranken,Schwabach
1,OV,Bayern,Schwandorf,Amberg,OAMB,10.03.1953,Der Ortsbeauftragte für Amberg,,Drahthammerstraße 28,92224,Amberg,11.871029,49.434316,Bayern,Oberpfalz,Amberg
1,OV,Bayern,Schwandorf,Cham,OCAM,13.06.1970,Der Ortsbeauftragte für Cham,,Osserstraße 1,93413,Cham,12.672104,49.226184,Bayern,Oberpfalz,Cham
1,OV,Bayern,Schwandorf,Lauf,OLAF,10.04.1952,Der Ortsbeauftragte für Lauf a.d. Pegnitz,,Beethovenstraße 8,91207,Lauf a.d. Pegnitz,11.265612,49.519799,Bayern,Mittelfranken,Nürnberger Land
1,OV,Bayern,Schwandorf,Nabburg,ONAB,05.09.1964,Der Ortsbeauftragte für Nabburg,,Fichtenbühl 1,92507,Nabburg,12.158846,49.447591,Bayern,Oberpfalz,Schwandorf
1,OV,Bayern,Schwandorf,Neumarkt,ONMK,29.04.1971,Der Ortsbeauftragte für Neumarkt,,Gößweinstraße 2 a,92318,Neumarkt,11.48304,49.257134,Bayern,Oberpfalz,Neumarkt i.d. OPf.
1,OV,Bayern,Schwandorf,Neunburg v.W.,ONVW,06.05.1957,Der Ortsbeauftragte für Neunburg v.W.,,Äußere Neukirchner Straße 4,92431,Neunburg v.W.,12.391814,49.338115,Bayern,Oberpfalz,Schwandorf
1,OV,Bayern,Schwandorf,Oberviechtach,OOVI,09.04.1969,Der Ortsbeauftragte für Oberviechtach,,Schönseer Straße 57,92526,Oberviechtach,12.435341,49.465829,Bayern,Oberpfalz,Schwandorf
1,OV,Bayern,Schwandorf,Parsberg,OPAR,01.05.1953,Der Ortsbeauftragte für Parsberg,,Industriestraße 8,92331,Parsberg,11.727455,49.163873,Bayern,Oberpfalz,Neumarkt i.d. OPf.
1,OV,Bayern,Schwandorf,Roding,OROD,11.01.1963,Der Ortsbeauftragte für Roding,,Pfarrheideweg 6,93426,Roding,12.510991,49.213185,Bayern,Oberpfalz,Cham
1,OV,Bayern,Schwandorf,Schwandorf,OSDF,12.08.1953,Der Ortsbeauftragte für Schwandorf,,Schlachthofgasse 6,92421,Schwandorf,12.100775,49.329907,Bayern,Oberpfalz,Schwandorf
1,OV,Bayern,Schwandorf,Sulzbach/Rosenberg,OSUL,15.03.1953,Der Ortsbeauftragte für Sulzbach/Rosenberg,,Konrad-Mayer-Straße 28,92237,Sulzbach-Rosenberg,11.752608,49.497329,Bayern,Oberpfalz,Amberg-Sulzbach
1,OV,Bayern,Straubing,Bogen,OBOG,28.02.1969,Der Ortsbeauftragte für Bogen,,Petersgewanne 7,94327,Bogen,12.62535095,48.94764624,Bayern,Niederbayern,Straubing-Bogen
1,OV,Bayern,Straubing,Deggendorf,ODEG,01.05.1953,Der Ortsbeauftragte für Deggendorf,,Otto-Denk-Straße 11,94469,Deggendorf,12.95375,48.835482,Bayern,Niederbayern,Deggendorf
1,OV,Bayern,Straubing,Kelheim,OKHM,01.07.1953,Der Ortsbeauftragte für Kelheim,,Schützenstraße 9,93309,Kelheim,11.872792,48.909758,Bayern,Niederbayern,Kelheim
1,OV,Bayern,Straubing,Laaber,OLAB,17.01.1973,Der Ortsbeauftragte für Laaber,,Am Kalvarienberg 12,93164,Laaber,11.887592,49.060422,Bayern,Oberpfalz,Regensburg
1,OV,Bayern,Straubing,Mallersdorf,OMAL,17.11.1964,Der Ortsbeauftragte für Mallersdorf,,Hochstraße-Neuhofen,84082,Laberweinting,12.3056906412873,48.7901384583987,Bayern,Niederbayern,Straubing-Bogen
1,OV,Bayern,Straubing,Passau,OPAS,21.01.1953,Der Ortsbeauftragte für Passau,,Regensburger Straße 15,94036,Passau,13.423001,48.573228,Bayern,Niederbayern,Passau
1,OV,Bayern,Straubing,Regen,OREG,01.02.1978,Der Ortsbeauftragte für Regen,,St. Johann 26,94209,Regen,13.107128,48.967745,Bayern,Niederbayern,Regen
1,OV,Bayern,Straubing,Regensburg,ORSB,01.05.1952,Der Ortsbeauftragte für Regensburg,,Bukarester Straße 7,93055,Regensburg,12.14913,49.015239,Bayern,Oberpfalz,Regensburg
1,OV,Bayern,Straubing,Straubing,OSTR,13.03.1953,Der Ortsbeauftragte für Straubing,,Äußere Frühlingstraße 57d,94315,Straubing,12.576797,48.871207,Bayern,Niederbayern,Straubing
1,OV,Bayern,Straubing,Vilshofen,OVIL,01.11.1973,Der Ortsbeauftragte für Vilshofen,,Allinger Straße 19,94474,Vilshofen,13.176927,48.613162,Bayern,Niederbayern,Passau
1,OV,Bayern,Straubing,Wörth,OWOE,01.11.1978,Der Ortsbeauftragte für Wörth,,Im Haslet 36-38,93086,Wörth a.d. Donau,12.39095,48.998886,Bayern,Oberpfalz,Regensburg
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Charlottenburg-Wilmersdorf,OCHA,01.08.1952,Die Ortsbeauftragte für Berlin Charlottenburg-Wilmersdorf,,Soorstraße 84,14050,Berlin,13.279033,52.516592,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Friedrichshain-Kreuzberg,OFRK,10.04.1994,Der Ortsbeauftragte für Berlin Friedrichshain-Kreuzberg,,General-Pape-Straße 30,12101,Berlin,13.368129,52.477223,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Lichtenberg,OLIC,20.10.1991,Der Ortsbeauftragte für Berlin Lichtenberg,,Meeraner Straße 15 B,12681,Berlin,13.524474,52.52768,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Marzahn-Hellersdorf,OMZH,27.03.1996,Der Ortsbeauftragte für Berlin Marzahn-Hellersdorf,,Märkische Spitze 19,12681,Berlin,13.540989,52.520564,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Neukölln,ONKO,30.09.1951,Der Ortsbeauftragte für Berlin Neukölln,,Haarlemer Straße 73,12359,Berlin,13.454951,52.45426,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Pankow,OPKW,03.12.1992,Der Ortsbeauftragte für Berlin Pankow,,Wiltbergstraße 29G,13125,Berlin,13.486971,52.629969,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Reinickendorf,OREI,01.07.1952,Der Ortsbeauftragte für Berlin Reinickendorf,,Flottenstraße 14 - 20,13407,Berlin,13.352515,52.578152,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Spandau,OSPA,15.04.1952,Der Ortsbeauftragte für Berlin Spandau,,Neuendorfer Straße 67-69,13585,Berlin,13.209192,52.55179,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin Treptow-Köpenick,OTRE,01.01.1991,Der Ortsbeauftragte für Berlin Treptow-Köpenick,,Groß-Berliner Damm 82 A,12487,Berlin,13.519408,52.442681,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Berlin,Berlin-Mitte,OBEM,15.04.1952,Der Ortsbeauftragte für Berlin-Mitte,,Walderseestraße 23-24,13407,Berlin,13.362565,52.560832,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Cottbus,OCOT,15.11.1991,Der Ortsbeauftragte für Cottbus,,Burger Chaussee 11,3044,Cottbus,14.300606,51.776643,Brandenburg, ,Cottbus
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Eberswalde,OEBW,01.12.1996,Der Ortsbeauftragte für Eberswalde,,Carl-Zeiss-Straße 2,16225,Eberswalde,13.768095,52.855084,Brandenburg, ,Barnim
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Forst (Lausitz),OFOT,29.09.1995,Der Ortsbeauftragte für Forst (Lausitz),,Gubener Straße 12,3149,Forst (Lausitz),14.6471,51.74822,Brandenburg, ,Spree-Neiße
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Frankfurt (Oder),OFDR,26.10.1991,Der Ortsbeauftragte für Frankfurt (Oder),,Mozartstraße 12a,15234,Frankfurt (Oder),14.491022,52.352745,Brandenburg, ,Frankfurt (Oder)
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Fürstenwalde/Spree,OFWD,13.12.1991,Der Ortsbeauftragte für Fürstenwalde/Spree,,Am Fuchsbau 10 ,15526,Bad Saarow,14.064595,52.328875,Brandenburg, ,Oder-Spree
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Lübben (Spreewald),OLUB,18.12.1992,Der Ortsbeauftragte für Lübben (Spreewald),,Berliner Chaussee 20,15907,Lübben/Spreewald,13.880284,51.947005,Brandenburg, ,Dahme-Spreewald
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Prenzlau,OPRE,06.03.1997,Der Ortsbeauftragte für Prenzlau,,Berliner Straße 24,17291,Prenzlau,13.822738,53.303157,Brandenburg, ,Uckermark
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Seelow,OSEE,06.11.1992,Der Ortsbeauftragte für Seelow,,An der Wendestelle 1,15306,Seelow,14.371315,52.535358,Brandenburg, ,Märkisch-Oderland
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Frankfurt (Oder),Senftenberg,OSFG,18.06.1999,Der Ortsbeauftragte für Senftenberg,,Windmühlenweg 1,1968,Senftenberg,13.990188,51.521575,Brandenburg, ,Oberspreewald-Lausitz
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Dessau,ODES,28.11.1991,Der Ortsbeauftragte für Dessau,,Alte Landebahn 6,6846,Dessau - Roßlau,12.210325,51.832082,Sachsen-Anhalt, ,Dessau - Roßlau
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Halle (Saale),OHSK,20.02.1992,Der Ortsbeauftragte für Halle (Saale),,Murmansker Straße 15,6130,Halle (Saale),11.968584,51.451458,Sachsen-Anhalt, ,Halle (Saale)
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Merseburg,OMER,28.11.1998,Der Ortsbeauftragte für Merseburg,,Fischweg 16,6217,Merseburg (Saale),11.9685425,51.3730852,Sachsen-Anhalt, ,Merseburg-Querfurt
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Naumburg,ONAU,01.05.1994,Der Ortsbeauftragte für Naumburg,,Grochlitzer Straße 26,6618,Naumburg,11.823466,51.153962,Sachsen-Anhalt, ,Burgenlandkreis
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Sangerhausen,OSAN,26.11.1992,Der Ortsbeauftragte für Sangerhausen,,Stiftsweg 6,6526,Sangerhausen,11.270946,51.466412,Sachsen-Anhalt, ,Sangerhausen
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Weißenfels,OWFS,01.11.1992,Der Ortsbeauftragte für Weißenfels,,Hallesche Straße 22,6679,Zorbau,12.01203,51.18347,Sachsen-Anhalt, ,Weißenfels
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Wittenberg,OWIT,30.11.1991,Der Ortsbeauftragte für Wittenberg,,Fabrikstraße 3,6886,Lutherstadt Wittenberg,12.686011,51.866256,Sachsen-Anhalt, ,Wittenberg
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Halle,Wolfen-Bitterfeld,OWBD,12.11.1992,Der Ortsbeauftragte für Wolfen-Bitterfeld,,Liebigstraße 2,6766,Bitterfeld-Wolfen,7.671524,49.434628,Sachsen-Anhalt, ,Bitterfeld
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Bernburg,OBBG,15.06.1993,Der Ortsbeauftragte für Bernburg,,Köthensche Straße 54,6406,Bernburg (Saale),11.81211,51.743328,Sachsen-Anhalt, ,Bernburg
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Burg,OBUG,24.10.1992,Der Ortsbeauftragte für Burg,,Am Erkenthierfeld 1,39288,Burg,11.881812,52.275589,Sachsen-Anhalt, ,Jerichower Land
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Calbe,OCAB,01.01.1996,Der Ortsbeauftragte für Calbe,,Pappelweg 3,39240,Calbe (Saale),11.794317,51.918365,Sachsen-Anhalt, ,Schönebeck
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Halberstadt,OHAT,29.06.1991,Der Ortsbeauftragte für Halberstadt,,Friedrich-List-Straße 16,38820,Halberstadt,11.054196,51.865371,Sachsen-Anhalt, ,Halberstadt
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Haldensleben,OHLD,02.12.1996,Der Ortsbeauftragte für Haldensleben,,J.-G.-Nathusius-Straße 6,39340,Haldensleben,11.436308,52.280327,Sachsen-Anhalt, ,Ohrekreis
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Magdeburg,OMBG,16.11.1991,Der Ortsbeauftragte für Magdeburg,,An der Enckekaserne 7,39110,Magdeburg,11.592855,52.122403,Sachsen-Anhalt, ,Magdeburg
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Oschersleben,OOSC,10.12.1998,Der Ortsbeauftragte für Oschersleben,,Am Eulenbruch 1,39387,Oschersleben (Bode),11.24245837,52.0295863710868,Sachsen-Anhalt, ,Bördekreis
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Quedlinburg,OQBG,07.12.1991,Der Ortsbeauftragte für Quedlinburg,,An der Maßmühle 2,6502,Weddersleben,11.0849285431755,51.764798189415,Sachsen-Anhalt, ,Quedlinburg
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Salzwedel,OSZD,01.12.1993,Der Ortsbeauftragte für Salzwedel,,Siedlung des Friedens 37,29410,Salzwedel,11.193991,52.832984,Sachsen-Anhalt, ,Altmarkkreis Salzwedel
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Staßfurt,OSTF,15.05.1992,Der Ortsbeauftragte für Staßfurt,,Maybachstraße 8,39418,Staßfurt,11.60209,51.857123,Sachsen-Anhalt, ,Aschersleben-Staßfurt
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Magdeburg,Stendal,OSTL,01.11.1994,Der Ortsbeauftragte für Stendal,,Gardelegener Straße 120,39576,Stendal,11.826325,52.580236,Sachsen-Anhalt, ,Stendal
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Bad Belzig,OBLG,01.06.2002,Der Ortsbeauftragte für Bad Belzig,,Im Gewerbegebiet Seedoche 20,14806,Bad Belzig,12.588595540146,52.1629849604621,Brandenburg, ,Potsdam-Mittelmark
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Berlin Steglitz-Zehlendorf,OSTZ,01.06.1952,Der Ortsbeauftragte für Berlin Steglitz-Zehlendorf,,Gallwitzallee 123-143,12249,Berlin,13.350352,52.424863,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Berlin Tempelhof-Schöneberg,OTES,01.06.1952,Der Ortsbeauftragte für Berlin Tempelhof-Schöneberg,,Gallwitzallee 123-143 Haus 13,12249,Berlin,13.350352,52.424863,Berlin, ,Berlin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Brandenburg an der Havel,OBDT,07.03.1997,Der Ortsbeauftragte für Brandenburg an der Havel,,Am Fliegerhorst Haus 15,14772,Brandenburg an der Havel,12.454012,52.425251,Brandenburg, ,Brandenburg an der Havel
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Gransee,OGEE,22.12.1992,Der Ortsbeauftragte für Gransee,,Hellbergerstraße 13,16792,Zehdenick OT Osterne,13.110484,52.969541,Brandenburg, ,Oberhavel
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Herzberg,OHZG,01.01.1998,Der Ortsbeauftragte für Herzberg,,An den Steinenden 15 b,4916,Herzberg/Elster,13.215955,51.676725,Brandenburg, ,Elbe-Elster
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Luckenwalde,OLUC,17.12.1993,Der Ortsbeauftragte für Luckenwalde,,Frankenfelder Chaussee  1 A,14943,Luckenwalde,13.137935,52.097686,Brandenburg, ,Teltow-Fläming
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Neuruppin,ORUP,14.12.1993,Der Ortsbeauftragte für Neuruppin,,H.-Riemschneider-Straße 1,16816,Neuruppin,12.789608,52.875536,Brandenburg, ,Ostprignitz-Ruppin
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Potsdam,OPOT,19.11.1992,Der Ortsbeauftragte für Potsdam,,Heinrich-Zille-Straße 2,14532,Stahnsdorf,13.195539,52.385822,Brandenburg, ,Potsdam-Mittelmark
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Rathenow,ORAT,16.11.1991,Der Ortsbeauftragte für Rathenow,,Semliner Straße 130,14712,Rathenow,12.35334,52.628511,Brandenburg, ,Havelland
1,OV,"Berlin, Brandenburg, Sachsen-Anhalt",Potsdam,Wittenberge,OWTT,30.11.1991,Der Ortsbeauftragte für Wittenberge,,Lenzener Straße 1a,19322,Cumlosen,11.645298,53.040914,Brandenburg, ,Prignitz
1,OV,"Bremen, Niedersachsen",Braunschweig,Braunschweig,OBRA,15.08.1952,Der Ortsbeauftragte für Braunschweig,,Ludwig-Winter-Straße 11,38120,Braunschweig,10.494947,52.251018,Niedersachsen, ,Braunschweig
1,OV,"Bremen, Niedersachsen",Braunschweig,Elze,OELZ,01.01.1977,Der Ortsbeauftragte für Elze,,Albert-Einstein-Straße 2,31008,Elze,9.733715,52.1115,Niedersachsen, ,Hildesheim
1,OV,"Bremen, Niedersachsen",Braunschweig,Gifhorn,OGIF,01.04.1952,Der Ortsbeauftragte für Gifhorn,,Im Heidland 4,38518,Gifhorn,10.529812,52.467269,Niedersachsen, ,Gifhorn
1,OV,"Bremen, Niedersachsen",Braunschweig,Helmstedt,OHEM,01.01.1953,Der Ortsbeauftragte für Helmstedt,,Landgrabentrift 2a,38350,Helmstedt,11.027016,52.231018,Niedersachsen, ,Helmstedt
1,OV,"Bremen, Niedersachsen",Braunschweig,Hildesheim,OHDH,15.08.1952,Der Ortsbeauftragte für Hildesheim,,Ruscheplatenstraße 26,31137,Hildesheim,9.92637,52.178067,Niedersachsen, ,Hildesheim
1,OV,"Bremen, Niedersachsen",Braunschweig,Peine,OPEI,01.12.1952,Der Ortsbeauftragte für Peine,,Dorfstraße 15,31226,Peine,10.20911,52.293821,Niedersachsen, ,Peine
1,OV,"Bremen, Niedersachsen",Braunschweig,Salzgitter,OSAL,01.01.1952,Der Ortsbeauftragte für Salzgitter,,Hinter dem Knick 48a,38229,Salzgitter,10.337111,52.134149,Niedersachsen, ,Salzgitter
1,OV,"Bremen, Niedersachsen",Braunschweig,Sarstedt,OSAR,01.01.1952,Der Ortsbeauftragte für Sarstedt,,Glückaufstraße 2,31157,Sarstedt,9.84681,52.23,Niedersachsen, ,Hildesheim
1,OV,"Bremen, Niedersachsen",Braunschweig,Schöningen,OSIG,01.01.1952,Der Ortsbeauftragte für Schöningen,,Lange Trift 1 b,38364,Schöningen,10.971038,52.129633,Niedersachsen, ,Helmstedt
1,OV,"Bremen, Niedersachsen",Braunschweig,Wolfenbüttel,OWOL,13.01.1953,Der Ortsbeauftragte für Wolfenbüttel,,Dietrich-Bonhoeffer-Straße 10,38300,Wolfenbüttel,10.551808,52.159809,Niedersachsen, ,Wolfenbüttel
1,OV,"Bremen, Niedersachsen",Braunschweig,Wolfsburg,OWLF,30.08.1952,Der Ortsbeauftragte für Wolfsburg,,Dieselstraße 16,38446,Wolfsburg,10.801721,52.42677,Niedersachsen, ,Wolfsburg
1,OV,"Bremen, Niedersachsen",Bremen,Bremen Mitte,OHBM,01.11.1962,Der Ortsbeauftragte für Bremen-Mitte,,Kleiner Ort 4,28357,Bremen,8.881785,53.109257,Bremen, ,Bremen
1,OV,"Bremen, Niedersachsen",Bremen,Bremen Nord,OHBN,01.06.1958,Der Ortsbeauftragte für Bremen-Nord,,Togostraße 44,28239,Bremen,8.742735,53.125326,Bremen, ,Bremen
1,OV,"Bremen, Niedersachsen",Bremen,Bremen Ost,OHBO,01.01.1958,Der Ortsbeauftragte für Bremen-Ost,,Osterholzer Heerstraße 75a,28307,Bremen,8.928456,53.058324,Bremen, ,Bremen
1,OV,"Bremen, Niedersachsen",Bremen,Bremen Süd,OHBS,01.01.1958,Der Ortsbeauftragte für Bremen-Süd,,Seesenthom 2,28201,Bremen,8.819219,53.056751,Bremen, ,Bremen
1,OV,"Bremen, Niedersachsen",Bremen,Bremerhaven,OHBV,03.09.1952,Der Ortsbeauftragte für Bremerhaven,,Batteriestraße 100,27576,Bremerhaven,8.570439,53.563647,Bremen, ,Bremerhaven
1,OV,"Bremen, Niedersachsen",Bremen,Cuxhaven,OCUX,22.08.1952,Der Ortsbeauftragte für Cuxhaven,,Humphry-Davy-Straße 39,27472,Cuxhaven,8.707449,53.846864,Niedersachsen, ,Cuxhaven
1,OV,"Bremen, Niedersachsen",Bremen,Delmenhorst,ODEL,01.01.1953,Der Ortsbeauftragte für Delmenhorst,,Friedrich-Ebert-Allee 11a,27749,Delmenhorst,8.636041,53.048521,Niedersachsen, ,Delmenhorst
1,OV,"Bremen, Niedersachsen",Bremen,Hude-Bookholzberg,OHUD,18.08.1961,Der Ortsbeauftragte für Hude-Bookholzberg,,Harmenhauser Straße 3,27777,Ganderkesee,8.531939,53.099628,Niedersachsen, ,Oldenburg
